n	retval	time	result
22	1	0.160575	1110110001000011011101
22	1	0.009814	0111110001111011010000
22	1	0.106279	0000001101001000111110
22	1	0.195028	1110100110110011000111
22	1	0.017716	0100100010110100101000
22	1	0.169281	0000011001110110100011
22	1	0.211458	1111001000111011001111
22	1	0.143801	0000000110001111100101
22	1	0.194195	1100000011110101000111
22	1	0.178768	1111011011101110001011
22	1	0.129667	0110000110101011101001
22	1	0.055371	1110011100010100000010
22	1	0.007382	1100000110100100010000
22	1	0.089207	0100010111100000010110
22	1	0.002024	0111110010101001000000
22	1	0.059683	1000100110110110100010
22	1	0.010164	0101001000011111010000
23	1	0.287887	11111000110011010100101
23	1	0.107721	11110011100101010111100
23	1	0.263611	00110110100111110101001
23	1	0.015440	01000111110001100010000
23	1	0.314839	01010110111111101001101
23	1	0.308737	10011001000000000001101
23	1	0.383492	00001110111111001011011
23	1	0.049427	01111011001100000111000
23	1	0.062106	00001011000101011000100
23	1	0.168737	00001011011000000000110
23	1	0.288235	01111110110001111000101
23	1	0.101867	01000100101111110011100
23	1	0.317468	00010101111100010101101
23	1	0.046411	10000000110011001011000
23	1	0.051563	00110110001101010111000
23	1	0.023361	10101010001101010110000
23	1	0.229567	01110001010110101000001
23	1	0.237074	01001010001000011100001
23	1	0.412941	11010011000000000110111
23	1	0.450022	01100101111011111111111
24	1	0.066758	011111110111100101001000
24	1	0.625370	011001100110011110110101
24	1	0.815882	111001001111111101000111
24	1	0.434271	110010101001110100011110
24	1	0.739340	000011011001011010110011
24	1	0.856059	111001011000101101110111
24	1	0.580543	100101000010100110000101
24	1	0.449869	100011111110111100111110
24	1	0.279324	011100100001010110110010
24	1	0.289281	011011100111011100001010
24	1	0.013401	110000001100001111000000
24	1	0.475751	110010111110100100100001
24	1	0.706212	110110000000100000100011
24	1	0.330609	110100001010011111011010
24	1	0.618788	101100111111001000110101
24	1	0.828167	011011101111100101100111
24	1	0.102628	011010011001110100111000
24	1	0.854240	101110011000111001110111
24	1	0.485809	010010010100100011100001
24	1	0.028320	111111011011011111100000
25	1	0.690477	1011010001011110001111010
25	1	1.045987	1111101001010011101110001
25	1	1.380489	1011000111000011000111101
25	1	0.981083	1101101111100001110100001
25	1	1.715710	1011101110111011100010111
25	1	1.295327	1100000110010100110110101
25	1	0.977075	0110110000111011010100001
25	1	1.250657	0110001111100111101010101
25	1	1.571747	0011111000100110001101011
25	1	0.724593	0011001000100101011000110
25	1	1.414718	0001011011001011100101101
25	1	0.415142	1111001110111101000001100
25	1	0.382242	1001100001110100110101100
25	1	1.827862	0001110010010011100110111
25	1	0.745793	0100011110100101110100110
25	1	0.561155	1111101010000110011010010
25	1	0.567024	0101010000101000110110010
25	1	0.915383	1010111111000110001101110
25	1	1.672391	1111100010111010101100011
25	1	0.252109	0100110010111000101000100
26	1	0.072265	01011000101011000010100000
26	1	0.770026	10100000101000100111001100
26	1	2.084262	11010000010100011101010001
26	1	0.726519	01000101001100101111110100
26	1	3.351107	00001111010000000010111011
26	1	2.048976	00011001101100101010000001
26	1	0.876221	01001010101111111001011100
26	1	0.707954	11110010011101010111110100
26	1	0.335975	10001011111101110110101000
26	1	1.297790	00101111000010111000001010
