n	retval	time	result
26	1	0.435175	10010000101001100100010011
26	1	0.434540	00010110000001100010110010
26	1	0.435104	11100011000001010111001011
26	1	0.434863	10010011000001001110011000
26	1	0.434757	11011010011010110001110000
27	1	0.869340	011111101011111000100100001
27	1	0.870145	010101010100100010110110011
27	1	0.869095	110100001110001010011010111
27	1	0.870329	101110110111100101010100101
27	1	0.870883	110110100100101111000000011
27	1	0.869435	100010110001101100000101011
27	1	0.868965	010110111110011000000000101
27	1	0.869750	001011001010000011101110110
27	1	0.869258	111100000011010010010111110
27	1	0.869082	101010010100100011100000100
27	1	0.869900	111000101001110100001000001
27	1	0.869493	100111010100001101001100011
27	1	0.870067	101100011101100111000111111
27	1	0.869423	000111101001011011111011111
27	1	0.868922	010011000111010111100010101
27	1	0.870815	100010101000001010101111101
27	1	0.869675	011111100001110100000100100
27	1	0.869008	010000111111101110110110110
27	1	0.869991	011010101111101001000011011
27	1	0.869832	010001100101110010111101011
28	1	1.740507	1110010010111000101000110010
28	1	1.739087	1011111100001100101000011011
28	1	1.739774	1011110011100101100111100000
28	1	1.737949	0111001001000001100010000001
28	1	1.741668	0111100111111110010110101101
28	1	1.745137	1010010000100100001100001100
28	1	1.740329	1100010110101101110101000110
28	1	1.737844	0100111001001111001001100011
28	1	1.738632	0110000111101110100011011010
28	1	1.739565	0100100001000000110111101111
28	1	1.738959	1100001010110101010001110011
28	1	1.737576	1001011100111001010001110011
28	1	1.735375	1100010001100011110100100000
28	1	1.742009	0011001110001101010000110100
28	1	1.740891	0010011011010001000111010111
28	1	1.742222	0001111011111110110110101100
28	1	1.731611	0111100111001000010110011010
28	1	1.739573	0010011110111110000100101011
28	1	1.740238	1001110010101100101010000010
28	1	1.739160	0111000011101100110110011101
29	1	3.480209	01000111010010100001001001001
29	1	3.483259	10000101000111111001001110110
29	1	3.481291	11101001111100010100010100100
29	1	3.479053	01010101101000100000010100110
29	1	3.479111	00111111100001111100010011010
29	1	3.482607	10001001000100000010111100101
29	1	3.479790	01101011101101010001000001101
29	1	3.480493	11100111110111101110100001101
29	1	3.483096	01011101101010000110101110101
29	1	3.480863	11000110110101100010010010000
29	1	3.480749	01000111011000010000100110010
29	1	3.483359	10100110010100101100110011011
29	1	3.490395	10111000011101101001101111110
29	1	3.488909	00111110001101000011001111110
29	1	3.491719	10001000000101111110001001110
29	1	3.480658	00011010111000101011110001101
29	1	3.477875	00001011000100010100000101110
29	1	3.476992	00101010010010101010001011111
29	1	3.476374	00000111001101111110110011000
29	1	3.476710	00010100010000001011101011111
30	1	6.952384	111000011101010111010111010100
30	1	7.291302	011001010101101111111110100110
30	1	7.150064	011001001111100001010100001001
30	1	7.096550	001011001000101000100111111101
30	1	7.074100	110100011100111111100111100010
30	1	7.051693	000011010011010001001100010010
30	1	6.993872	001110111011001101001100111110
30	1	6.941560	111000000010001011101110010011
30	1	6.953342	100110001110110010011100011010
30	1	6.952190	011001101110001101001100011111
30	1	6.945122	011111101100101011101001100101
30	1	6.956939	010000100110000011001100010111
30	1	6.940969	011101001001111111011111111110
30	1	6.948945	000100001001100111111111100010
30	1	6.941055	111010100111100011100000110101
30	1	6.940380	100110010001111101001100001101
30	1	6.955112	000101010010000010000100110001
30	1	6.952774	001010110011110010110101001001
30	1	6.945574	100000001011100010100100111101
30	1	6.948223	101101101010011011001110111001
31	1	13.924268	0010001110110101111000111101010
31	1	13.855147	1011000010010101101010101001111
31	1	13.834787	1100110111001111001101011000100
31	1	13.892193	1010101100110101111010001101010
31	1	13.881568	0000101010011000010101101110110
31	1	13.892069	0111000011001100111001111100101
31	1	13.908378	1110011111010000011100111111011
31	1	13.876117	1000101101011010110001110001011
31	1	13.908912	1011100110000011001100100001011
31	1	13.902153	1011100111101010111000001111011
31	1	13.867733	1110100011111011110011001101101
31	1	13.898580	0000000100110110101011100001100
31	1	13.925427	1100001010100111100101011100001
31	1	13.901263	0001000110000011100000111000110
31	1	13.879385	0010000111010101111110011100011
31	1	13.869515	0011101011011111100010101100011
31	1	13.884894	0001000101111011101011010000001
31	1	13.885548	1111010101001011101001111000110
31	1	13.901423	0010100101101010000101011111111
31	1	13.884303	0110101101010100111001110000100
32	1	27.646157	11100111111010111000111111110101
32	1	27.684265	11000101011111111000100000111000
32	1	27.791053	11000101110110100011111000011011
32	1	27.768094	11110110001101111101101111000101
32	1	27.802389	00100110011111111110010001000101
32	1	27.746856	01011011101011010000011001111100
32	1	27.765278	11001100111001110010001011110000
32	1	27.815999	00110011011110110001010101101010
32	1	27.785722	11101100001000011110000001010101
32	1	27.768012	10010011010100101110101110011011
