n	retval	time	result
24	1	0.043900	011001100110011110110101
24	1	0.097698	111001001111111101000111
24	1	0.086902	110010101001110100011110
24	1	0.005907	000011011001011010110011
24	1	0.098926	111001011000101101110111
24	1	0.064252	100101000010100110000101
24	1	0.062586	100011111110111100111110
24	1	0.049533	011100100001010110110010
24	1	0.048039	011011100111011100001010
24	1	0.083410	110000001100001111000000
24	1	0.095501	110010111110100100100001
24	1	0.093796	110110000000100000100011
24	1	0.089874	110100001010011111011010
24	1	0.077283	101100111111001000110101
24	1	0.048262	011011101111100101100111
24	1	0.045837	011010011001110100111000
24	1	0.079276	101110011000111001110111
24	1	0.031532	010010010100100011100001
24	1	0.110252	111111011011011111100000
25	1	0.156714	1011010001011110001111010
25	1	0.214779	1111101001010011101110001
25	1	0.152765	1011000111000011000111101
25	1	0.193440	1101101111100001110100001
25	1	0.161990	1011101110111011100010111
25	1	0.168442	1100000110010100110110101
25	1	0.092985	0110110000111011010100001
25	1	0.086913	0110001111100111101010101
25	1	0.053964	0011111000100110001101011
25	1	0.043314	0011001000100101011000110
25	1	0.019344	0001011011001011100101101
25	1	0.212565	1111001110111101000001100
25	1	0.131485	1001100001110100110101100
25	1	0.024738	0001110010010011100110111
25	1	0.060884	0100011110100101110100110
25	1	0.213907	1111101010000110011010010
25	1	0.073079	0101010000101000110110010
25	1	0.151759	1010111111000110001101110
25	1	0.212878	1111100010111010101100011
25	1	0.066202	0100110010111000101000100
26	1	0.152319	01011000101011000010100000
26	1	0.273906	10100000101000100111001100
26	1	0.357648	11010000010100011101010001
26	1	0.119963	01000101001100101111110100
26	1	0.026460	00001111010000000010111011
26	1	0.044000	00011001101100101010000001
26	1	0.129995	01001010101111111001011100
26	1	0.419925	11110010011101010111110100
26	1	0.242245	10001011111101110110101000
26	1	0.081837	00101111000010111000001010
26	1	0.427433	11110111101010010011110001
26	1	0.259127	10010101110001101111100100
26	1	0.121939	01000110001001001010111010
26	1	0.047391	00011011010000001111100101
26	1	0.390239	11100001100010001011011100
26	1	0.250052	10010000101001100100010011
26	1	0.038297	00010110000001100010110010
26	1	0.393469	11100011000001010111001011
26	1	0.256005	10010011000001001110011000
26	1	0.379125	11011010011010110001110000
27	1	0.440553	011111101011111000100100001
27	1	0.296437	010101010100100010110110011
27	1	0.726335	110100001110001010011010111
27	1	0.651885	101110110111100101010100101
27	1	0.757819	110110100100101111000000011
27	1	0.481402	100010110001101100000101011
27	1	0.319567	010110111110011000000000101
27	1	0.154243	001011001010000011101110110
27	1	0.830571	111100000011010010010111110
27	1	0.588655	101010010100100011100000100
27	1	0.788233	111000101001110100001000001
27	1	0.546838	100111010100001101001100011
27	1	0.618466	101100011101100111000111111
27	1	0.106387	000111101001011011111011111
27	1	0.265884	010011000111010111100010101
27	1	0.474050	100010101000001010101111101
27	1	0.434995	011111100001110100000100100
27	1	0.230926	010000111111101110110110110
27	1	0.370926	011010101111101001000011011
27	1	0.243882	010001100101110010111101011
28	1	1.575959	1110010010111000101000110010
28	1	1.320214	1011111100001100101000011011
28	1	1.304861	1011110011100101100111100000
28	1	0.791849	0111001001000001100010000001
28	1	0.846965	0111100111111110010110101101
28	1	1.135895	1010010000100100001100001100
28	1	1.376743	1100010110101101110101000110
28	1	0.543153	0100111001001111001001100011
28	1	0.679979	0110000111101110100011011010
28	1	0.500303	0100100001000000110111101111
28	1	1.353914	1100001010110101010001110011
28	1	1.050353	1001011100111001010001110011
28	1	1.364343	1100010001100011110100100000
28	1	0.357807	0011001110001101010000110100
28	1	0.269789	0010011011010001000111010111
28	1	0.215615	0001111011111110110110101100
28	1	0.848163	0111100111001000010110011010
28	1	0.276432	0010011110111110000100101011
28	1	1.089260	1001110010101100101010000010
