n	retval	time	result
27	1	0.000967	001101101111111110101011010
27	1	0.001535	000101011011100101101000101
27	1	0.000864	001011001001110111010000111
27	1	0.001834	000101111101000010000010000
27	1	0.000811	000000010011100111111010100
27	1	0.000682	100110100100101101100110110
27	1	0.000466	011101000010000111010101011
27	1	0.001657	000110000111110001010001100
27	1	0.001287	011100011010111100101101000
27	1	0.000866	100000010000001001001110010
28	1	0.001657	1111101001001110000011000111
28	1	0.001222	1110000000111001101100110010
28	1	0.001551	0111110101010000101010110100
28	1	0.001327	0111011001111000101010111011
28	1	0.001348	0110001000011010010011100010
28	1	0.001066	1110011101010011011001100110
28	1	0.001406	1111000010001010000101100100
28	1	0.002134	1101011100011101101000110001
28	1	0.001104	1000110101001011101011110000
28	1	0.001374	0101111011111010110001111110
28	1	0.000946	1001111010001010110110010110
28	1	0.001513	0111111110111001010011010111
28	1	0.002518	1010110110111101001010100001
28	1	0.001668	0101101001111010010100101101
28	1	0.001569	1001100100001110010101010100
28	1	0.002035	1011101001110000000000110001
28	1	0.001246	0000000010100000010100100011
28	1	0.001881	0101011111101111100110111000
28	1	0.000827	0011001000100110000011001111
28	1	0.001739	0110101011000100001101010001
29	1	0.002490	10000010100110110011101010000
29	1	0.001828	10000001001010110110101100100
29	1	0.002747	01010000001000000111000100100
29	1	0.003443	11011110011010000010010001110
29	1	0.001736	01010110111101011100001011111
29	1	0.002255	10011001100011110011101101000
29	1	0.002272	01001000100110010101101010100
29	1	0.003992	11100110101011001001100100000
29	1	0.003297	01110100011111010111110000010
29	1	0.003900	01101011111100100001000000101
29	1	0.001102	11001011100010101100110011101
29	1	0.003739	00001000111111101101000001100
29	1	0.000868	10111100100011011011011111101
29	1	0.002863	10111001000110100100010011010
29	1	0.003094	00110100000110000000010110100
29	1	0.000706	11100111010001110101110111011
29	1	0.001573	00111001011101010101010011111
29	1	0.004076	10011101011011010001001001000
29	1	0.003028	00100010110100001011000100100
29	1	0.003555	11101010011010100000010000110
30	1	0.003525	111110001101101101110000101101
30	1	0.003088	011111001010001010101000111100
30	1	0.004457	100101110011101000010110101001
30	1	0.002656	010101101101001000101111100011
30	1	0.002183	000100101100001111100110010010
30	1	0.002936	100111010000001000110010000101
30	1	0.003480	100100110111110010110001110011
30	1	0.002790	100010101110100011101001011100
30	1	0.003035	010100010010001000101001100001
30	1	0.003261	110100011000010111011000000000
30	1	0.005207	010011110111001110000001110010
30	1	0.002278	110100100100011101011100100110
30	1	0.003955	100100011001110101101000001100
30	1	0.001461	010001110100001001111111001100
30	1	0.000661	011101110001000111110011011110
30	1	0.000718	000110010000011111110111110010
30	1	0.001604	111100101010000011010011010101
30	1	0.002466	110001001101000001111101000100
30	1	0.003667	010011001110111010110011010101
30	1	0.004705	011101001111001101010001100100
31	1	0.002977	0101101011001110111011101110110
31	1	0.008622	0011101111011101000010001001100
31	1	0.006359	0010101011100100011010111010000
31	1	0.005310	1100000010000100010100010101100
31	1	0.007344	1111010011010111111001001000001
31	1	0.000662	0001001100000011111011011110110
31	1	0.004743	0100000101100110111010000111001
31	1	0.004803	1100010110100110000001111001101
31	1	0.002186	1111011011100001101011011001101
31	1	0.001920	0100010101100111010111011011111
31	1	0.000738	1011010100000011110011011100111
31	1	0.006406	0010111111100011010100001011001
31	1	0.004016	1001001100100101000111001001110
31	1	0.006421	0011110101011011100000111010001
31	1	0.004847	1000010010011101001000010110101
31	1	0.003210	0001011111000000010101110001011
31	1	0.003133	0010011000110100011000100111101
31	1	0.006369	1011101111100100011100000011110
31	1	0.006820	0111001011110101101011101100000
31	1	0.004817	1110000000111100000000011011101
32	1	0.011217	01010010101101110100000100011000
32	1	0.008206	10011001001100010100100001000100
32	1	0.005843	00110101011111101110110110111100
32	1	0.009892	10011010111100100101001100000010
32	1	0.005994	01011100111010101011010110001011
32	1	0.002784	10000010101111001011110101101110
32	1	0.004157	11001001011110011101110100111101
32	1	0.006754	01000001100010011000111001001000
32	1	0.003200	00100001101011010011111111001111
32	1	0.010217	00011111001010111001110110000001
32	1	0.004194	01100010011100000101110100010110
32	1	0.011005	10001100011101110100001100100001
32	1	0.006694	11000000111010010110101000110010
32	1	0.006728	10011110111100011011010011000111
32	1	0.010262	11011011111010110000000110111010
32	1	0.006164	10101011110100010111010110111000
32	1	0.003764	01111001011010101110110011100111
32	1	0.004052	00110011010001100100111100011110
32	1	0.007372	00000011110010011010001111100000
32	1	0.004828	00000110110001111111101110010110
33	1	0.015648	011100110101100101001010010000011
33	1	0.018906	100100101011111110110010100100000
33	1	0.006946	011011001110000010100101101111000
33	1	0.013028	010010101101110010100110011110000
33	1	0.015676	010101111000101000001000000000101
33	1	0.008975	010011011011101110110100110110110
33	1	0.011240	001010110111111101101100010101101
33	1	0.003255	111110100011001011011010111111010
33	1	0.005484	101100111001110010100001101111101
33	1	0.007047	110010000001011010010000011011110
33	1	0.005126	110001100101111010011111110011011
33	1	0.015780	111101011010110001011000001101000
33	1	0.011582	011011100011100101001100001011101
33	1	0.017532	101110010011111111011100000001010
33	1	0.007069	010000111111110001101111010111001
33	1	0.005981	101011011100110000111001111010101
33	1	0.009058	000001000001111001010000101110101
33	1	0.006187	010111110100011100010100111101111
33	1	0.011245	001010010100111000010011111101000
33	1	0.012703	001110000100101111100010000001110
34	1	0.013537	1100101011110010010000110101100110
34	1	0.007588	0101010001110110000011001110110111
34	1	0.010022	0101010010010001001110110000110001
34	1	0.020562	0001010010011110101110001001000100
34	1	0.020231	1101110101101011000101101100100100
34	1	0.030049	1010101111110100110010011100010110
34	1	0.015019	1110000011111110011110100011010100
34	1	0.020269	0010111000001111100000011010001110
34	1	0.008234	0001000111000001010001010100001111
34	1	0.006712	0101001011010000010010110011100110
34	1	0.014272	0101001110001111001011111001001001
34	1	0.007943	1100001100001011111111111100110000
34	1	0.011177	1001010101001000001000101100110010
34	1	0.017069	0101101101111000010110110000001001
34	1	0.011308	0110000001000011011100001100000110
34	1	0.006782	0011001110001110000011111111100110
34	1	0.004640	1111011000101000110110100011101111
34	1	0.005343	1101010100000100010001100110110101
34	1	0.004884	1011110101011000011111001101101101
34	1	0.016472	0100001100111111010000101110010011
35	1	0.027768	00101100101010000000001010000101100
35	1	0.008478	10110100101000011011100101101111001
35	1	0.011449	11010111101111000110011110101111100
35	1	0.015568	10011110110010111110011000111110011
35	1	0.029055	01011100011110100000100110100111000
35	1	0.009816	11111110110100110100111111111010110
35	1	0.031437	01110111010111000000100100001111000
35	1	0.021338	11000000010110111001001110110110001
35	1	0.021028	01110101011111100101110111001000011
35	1	0.022160	01001011111110001100000111100001111
35	1	0.031697	01001001010010110000010000000000001
35	1	0.024569	00000111010111111010100101100110011
35	1	0.018963	11111101100010111100110011011101100
35	1	0.017967	00010011100110101111001010010011110
